"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"뭐 이것도 어디까지나 제 개인적인 생각입니다만... 지금이나마 게임을 제대로 해본 입장에서 솔직히 게임을 너무 대충 만든 거 아닌가 하는 아쉬움이 드네요... 이대로 끝나서 묻혀버리긴 너무 아까운 작품인데.… https://t.co/TCEl7vpgfY",FALSE,1,"Za_Daku_Saido",2022-06-04 09:16:50,TRUE,"1533014903510151168","1533014905938493442","857863088766201856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Za_Daku_Saido",0,FALSE,FALSE,NA,NA
"RT @always_breeze: *코스의상다수판매합니다*
로오히 암루실리카44-55 25
뱅드림 모카 잠깐샛길로 44-55 11
프리코네 캬루(여름)44-55 7
로오히 바레타 44-55 8

하자+더파는목록은 아래로
#코스프레장터 https://…",FALSE,0,NA,2022-06-04 08:34:40,FALSE,NA,"1533004296224391174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","always_breeze",24,TRUE,FALSE,NA,NA
"#눈감고스크롤6번해서아무사진고르고올리기챌린지

..옛날에 프리코네 했을때애.. https://t.co/MCSzhl9grK",FALSE,0,NA,2022-06-04 08:34:00,FALSE,NA,"1533004129198407680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siha_05_",0,FALSE,FALSE,NA,NA
"오랜만에 프리코네나 다시 해볼까",FALSE,1,NA,2022-06-04 08:25:40,FALSE,NA,"1533002031166013440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Remyun_",0,FALSE,FALSE,NA,NA
"저거 말고 라이덴 나루메아 그랑블루판타지 버서스 모션 표절이랑 프리코네 지타 더 글로리 복장보고 루미네 짭타령하면서 역으로 뭐라 한게 참 가관이였는데 아무튼 그런 이유로 원신은 극지뢰",FALSE,2,NA,2022-06-04 06:49:14,FALSE,NA,"1532977760930369536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","periwinkleblue0",1,FALSE,FALSE,NA,NA
"@Rutika_pt 프리코네 맞음",FALSE,0,"Rutika_pt",2022-06-04 06:34:33,FALSE,"1532973889952702465","1532974068319760384","282105914","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MajinVenus",0,FALSE,FALSE,NA,NA
"Fgo 섭종하고 프리코네마냥 새롭게 리커넥트 하면 좋겠다...^^",FALSE,1,NA,2022-06-04 04:37:17,FALSE,NA,"1532944554164293632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gy4Cs",0,FALSE,FALSE,NA,NA
"프리코네는 (안 함) 잊을만 하면 무료연 캍톡 오더라",FALSE,0,NA,2022-06-04 04:35:09,FALSE,NA,"1532944018992033792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ssal__0",0,FALSE,FALSE,NA,NA
"5. 프리코네
캐릭터 강화화면이 인상적
뉴비지만 여러모로 정말 많이 본 게임ㅠ 🤔 제대로 키운덱 하나도없음
성우 잘하는 연기톤랑 정반대 캐릭터연기가 많아서 보이스 듣는재미있음
지금 다이아 잘퍼줘서 좋은듯",FALSE,0,"Po_chirin",2022-06-04 04:06:27,FALSE,"1532926471467319297","1532936796602269696","1092789417176051717","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Po_chirin",0,FALSE,FALSE,NA,NA
"RT @kusi_best010409: #プリンセスコネクトReDive #ペコリーヌ #キャル #コッコロ 
프리코네 미식전 수영복 그렸습니다!

픽시브도 놀러오세요! 
https://t.co/uu1OZEW4W8 https://t.co/NPAp2aXwp9",FALSE,0,NA,2022-06-04 03:59:38,FALSE,NA,"1532935080212975616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","welchsbinn",10,TRUE,FALSE,NA,NA
"나나오 유리코의 이 일러에 나온 표정 보니까
프리코네 콧코로의 oxo 표정이 생각난다
#콧코로 #프리코네 #나나오유리코 #밀리마스 #이토미쿠 #七尾百合子 #コッコロ #伊藤美来 https://t.co/nhmSti7kae",FALSE,5,NA,2022-06-04 03:29:19,FALSE,NA,"1532927451005079553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahn3607",0,FALSE,FALSE,NA,NA
"RT @LaPiz_White: 아니 근데 롤상자 던파봉자 메이플큐브 원신가챠 몰루가챠 프리코네가챠 이런거에 몇십 몇백만원씩 쓰고 월정액 꼬박꼬박 넣는놈들이 악곡풀팩(기간제아님) 70만원에(가챠아님) 월정액이 논란이라면서 발작하는글 쓰는건 좀 뭔가 이…",FALSE,0,NA,2022-06-04 02:19:25,FALSE,NA,"1532909858738974720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SB_3592",3,TRUE,FALSE,NA,NA
"간만에 슈타인즈 게이트 제로까지 3일만에 돌파했는데…

이게 같은 성우라니…
경력에 무이미가 안 보이길래 방금 검색해보니 프리코네 2기까지 나올동안 무이미는 한번도 안 나왔나 보구나…
게임은 프리코네 전작에… https://t.co/iJLo8TuERS",FALSE,2,NA,2022-06-04 00:11:22,TRUE,NA,"1532877635407458304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H_MEPI_H",0,FALSE,FALSE,NA,NA
"@motkang 겜 자체는 좀 해보긴 했어요

드래곤 스파인 때까지는 했었는데 돈이 없어서 프리코네랑 저울질 하다가 프리코네로 넘어간건데

요새 프리코네 유지비가 거의 안들어서 다른게임도 건드려볼까아... 하는 중이거든요 ㅎㅎ",FALSE,0,"motkang",2022-06-04 00:00:49,FALSE,"1532867379528867841","1532874978684960768","1130133751692898305","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noina_121",0,FALSE,FALSE,NA,NA
"라스트오리진이 제대로 해외 시장을 노린다면 페그오, 뱅드림, 아이마스 시리즈, 러브라이브 시리즈, 프리코네 , 벽람 , 소녀전선 등등 유명 미소녀 게임 시리즈들이 바짝 긴장해야 할것입니다. #lastorigin #라스트오리진 #ラストオリジン",FALSE,0,NA,2022-06-03 23:00:14,FALSE,NA,"1532859732419317760",NA,"<a href=""http://botwt.kr"" rel=""nofollow"">봇트윗</a>","cutekato00",0,FALSE,FALSE,NA,NA
